"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2017-03-03 11:31:00,1013.00,64.0,18.3,16,1,307,1017.32,63.1,20.8,19,3.3,88
2017-03-03 11:36:00,1013.00,64.0,18.3,16,2,297,1016.26,63.1,20.8,19,3.3,88
2017-03-03 11:41:00,1012.90,64.0,18.3,16,1,309,1015.63,63.1,20.8,19,3.3,88
2017-03-03 11:46:00,1012.90,64.0,18.3,16,1,294,1013.71,63.1,20.8,19,3.3,88
2017-03-03 11:51:00,1012.90,64.0,18.3,16,2,309,1017.54,62.7,21.2,20,2.9,80
2017-03-03 11:56:00,1012.90,64.0,18.3,16,2,265,1017.54,62.7,21.2,20,2.9,80
2017-03-03 12:01:00,1012.90,64.0,18.3,16,3,298,1017.53,62.9,21.2,20,2.9,80
2017-03-03 12:06:00,1013.00,64.0,18.3,16,2,314,1017.06,62.9,21.2,20,2.9,80
2017-03-03 12:11:00,1013.00,64.0,18.3,16,1,323,1016.91,62.7,21.2,20,2.9,80
2017-03-03 12:16:00,1013.00,64.0,18.3,16,2,303,1016.91,62.7,21.2,20,2.9,80
2017-03-03 12:21:00,1013.00,64.0,18.3,16,2,256,1016.75,62.7,21.2,20,2.9,80
2017-03-03 12:26:00,1012.90,64.0,18.3,16,3,279,1017.26,62.7,21.2,20,2.9,80
2017-03-03 12:31:00,1012.90,64.0,18.3,16,3,300,1017.26,62.7,21.2,20,2.9,80
2017-03-03 12:36:00,1012.90,64.0,18.3,16,3,288,1016.63,62.7,21.2,20,2.9,80
2017-03-03 12:41:00,1012.90,64.0,19.7,18,3,257,1014.51,62.7,21.2,20,2.9,80
2017-03-03 12:46:00,1012.80,64.0,18.3,16,2,336,1014.62,62.7,21.2,20,2.9,80
2017-03-03 12:51:00,1012.90,64.0,19.7,18,2,338,1016.76,62.8,22.4,21,3.3,87
2017-03-03 12:56:00,1012.80,64.0,19.7,18,1,315,1016.74,62.8,22.4,21,3.3,87
2017-03-03 13:01:00,1012.70,64.0,19.7,18,1,260,1016.46,62.8,22.4,21,3.3,87
2017-03-03 13:06:00,1012.60,64.0,19.7,18,2,272,1016.81,62.8,22.4,21,3.3,87
2017-03-03 13:11:00,1012.60,64.0,19.7,18,4,272,1016.82,62.8,22.4,21,3.3,87
2017-03-03 13:16:00,1012.50,64.0,19.7,18,3,306,1016.52,62.8,22.4,21,3.3,87
2017-03-03 13:21:00,1012.50,64.0,19.7,18,3,254,1016.52,62.8,22.4,21,3.3,87
2017-03-03 13:26:00,1012.60,64.0,19.7,18,3,307,1015.81,62.8,22.4,21,3.3,87
2017-03-03 13:31:00,1012.60,64.0,19.7,18,3,313,1015.81,62.8,22.4,21,3.3,87
2017-03-03 13:36:00,1012.60,64.0,19.7,18,3,312,1015.81,62.8,22.4,21,3.3,87
2017-03-03 13:41:00,1012.60,64.0,19.7,18,3,300,1014.33,62.8,22.4,21,3.3,87
2017-03-03 13:46:00,1012.60,64.0,20.9,18,2,299,1014.35,62.8,22.4,21,3.3,87
2017-03-03 13:51:00,1012.60,63.0,20.1,18,2,317,1017.01,62.2,23.1,22,1.5,75
2017-03-03 13:56:00,1012.60,63.0,20.1,18,2,323,1016.50,62.6,23.0,21,1.5,75
2017-03-03 14:01:00,1012.50,63.0,20.1,18,2,320,1016.99,62.6,23.0,21,1.5,75
2017-03-03 14:06:00,1012.50,63.0,20.1,18,1,306,1017.46,62.3,23.0,22,1.5,75
2017-03-03 14:11:00,1012.70,63.0,20.1,18,2,319,1017.48,62.3,23.0,22,1.5,75
2017-03-03 14:17:00,1012.70,63.0,20.1,18,2,319,1017.01,62.3,23.0,22,1.5,75
2017-03-03 14:22:00,1012.70,63.0,20.1,18,2,275,1017.37,62.3,23.0,22,1.5,75
2017-03-03 14:27:00,1012.80,64.0,20.9,18,3,242,1017.37,62.3,23.0,22,1.5,75
2017-03-03 14:32:00,1012.80,64.0,20.9,18,3,281,1016.92,62.3,23.0,22,1.5,75
2017-03-03 14:37:00,1012.80,64.0,20.9,18,2,308,1016.63,62.3,23.0,22,1.5,75
2017-03-03 14:42:00,1012.90,64.0,22.1,19,2,296,1016.08,62.3,23.0,22,1.5,75
2017-03-03 14:47:00,1013.00,64.0,22.1,19,3,334,1014.69,62.3,23.1,22,1.5,75
2017-03-03 14:52:00,1013.00,64.0,22.1,19,3,332,1018.14,61.5,24.0,23,1.6,81
2017-03-03 14:57:00,1013.10,64.0,22.1,19,3,325,1018.14,61.5,24.0,23,1.6,81
2017-03-03 15:02:00,1013.40,64.0,20.9,18,3,360,1017.56,61.4,24.0,23,1.6,81
2017-03-03 15:07:00,1013.40,64.0,22.1,19,2,360,1018.12,61.4,24.0,23,1.6,81
2017-03-03 15:12:00,1013.50,64.0,22.1,19,2,360,1017.53,61.4,24.0,23,1.6,81
2017-03-03 15:17:00,1013.60,64.0,22.1,19,2,360,1016.85,61.4,24.0,23,1.6,81
2017-03-03 15:22:00,1013.60,65.0,23.0,20,3,360,1017.39,61.4,24.0,23,1.6,81
2017-03-03 15:27:00,1013.60,65.0,23.0,20,3,360,1017.39,61.4,24.0,23,1.6,81
2017-03-03 15:32:00,1013.60,65.0,23.0,20,3,315,1017.14,61.4,24.0,23,1.6,81
2017-03-03 15:37:00,1013.70,65.0,23.0,20,3,317,1016.74,61.4,24.0,23,1.6,81
2017-03-03 15:42:00,1013.70,65.0,23.0,20,4,273,1015.82,61.4,24.0,23,1.6,81
2017-03-03 15:47:00,1013.70,65.0,23.0,20,4,323,1015.26,61.4,24.0,23,1.6,81
2017-03-03 15:52:00,1013.80,66.0,23.8,19,4,307,1018.09,65.4,25.2,21,2.4,95
2017-03-03 15:57:00,1013.80,66.0,24.9,21,3,315,1017.92,65.4,25.2,21,2.4,95
2017-03-03 16:02:00,1013.80,66.0,24.9,21,2,309,1017.92,65.4,25.2,21,2.4,95
2017-03-03 16:07:00,1013.90,66.0,23.8,19,2,335,1017.92,65.4,25.2,21,2.4,95
2017-03-03 16:12:00,1013.80,67.0,24.6,20,2,360,1017.89,65.4,25.2,21,2.4,95
2017-03-03 16:17:00,1013.90,67.0,24.6,20,2,360,1017.91,65.4,25.2,21,2.4,95
2017-03-03 16:22:00,1013.90,68.0,24.2,19,3,311,1017.30,65.4,25.2,21,2.4,95
2017-03-03 16:27:00,1013.80,68.0,24.2,19,4,325,1016.46,65.4,25.2,21,2.4,95
2017-03-03 16:32:00,1013.70,68.0,24.2,19,4,0,1016.46,65.4,25.2,21,2.4,95
2017-03-03 16:37:00,1013.70,68.0,25.4,19,4,312,1016.46,65.4,25.2,21,2.4,95
2017-03-03 16:42:00,1013.60,68.0,24.2,19,4,263,1016.46,65.4,25.2,21,2.4,95
2017-03-03 16:47:00,1013.60,68.0,24.2,19,5,280,1014.81,65.4,25.2,21,2.4,95
2017-03-03 16:52:00,1013.60,68.0,25.4,19,5,302,1018.14,68.3,25.9,20,3.5,108
2017-03-03 16:57:00,1013.60,68.0,25.4,19,3,293,1018.16,68.3,25.9,20,3.5,108
2017-03-03 17:02:00,1013.60,68.0,24.2,19,3,258,1017.74,68.3,25.9,20,3.4,109
2017-03-03 17:07:00,1013.50,69.0,26.3,20,3,315,1017.72,68.3,25.9,20,3.4,109
2017-03-03 17:12:00,1013.60,69.0,25.0,19,3,306,1017.07,68.3,25.9,20,3.5,108
2017-03-03 17:17:00,1013.50,70.0,25.8,18,4,269,1017.07,68.3,25.9,20,3.5,108
2017-03-03 17:22:00,1013.40,70.0,25.8,18,4,252,1017.08,68.3,25.9,20,3.5,108
2017-03-03 17:27:00,1013.20,70.0,25.8,18,5,266,1016.98,68.3,25.9,20,2.9,114
2017-03-03 17:32:00,1013.50,70.0,25.8,18,4,319,1016.99,68.3,25.9,20,3.8,106
2017-03-03 17:37:00,1013.50,70.0,25.8,18,3,331,1016.99,68.3,25.9,20,3.8,106
2017-03-03 17:42:00,1013.40,70.0,25.8,18,3,310,1016.99,68.3,25.9,20,3.8,106
2017-03-03 17:47:00,1013.20,71.0,26.7,18,3,317,1014.58,68.3,25.9,20,3.8,106
2017-03-03 17:52:00,1013.20,71.0,26.7,18,4,298,1018.55,70.7,27.2,19,3.9,83
2017-03-03 17:57:00,1013.20,71.0,26.7,18,3,272,1018.55,70.7,27.2,19,4.0,79
2017-03-03 18:02:00,1013.40,70.0,25.8,18,4,309,1018.56,70.7,27.2,19,3.9,79
2017-03-03 18:07:00,1013.50,70.0,25.8,18,4,309,1018.01,70.7,27.2,19,3.9,79
2017-03-03 18:12:00,1013.20,71.0,26.7,18,2,298,1018.52,70.7,27.2,19,3.9,79
2017-03-03 18:17:00,1013.20,71.0,26.7,18,3,273,1017.82,70.7,27.2,19,4.0,79
2017-03-03 18:22:00,1013.20,71.0,26.7,18,3,296,1017.67,70.7,27.2,19,4.0,79
2017-03-03 18:27:00,1013.10,71.0,26.7,18,3,292,1016.96,70.7,27.2,19,4.0,79
2017-03-03 18:32:00,1013.10,71.0,26.7,18,3,311,1016.95,70.7,27.2,19,3.9,83
2017-03-03 18:37:00,1012.90,72.0,27.5,18,3,304,1016.95,70.7,27.2,19,3.9,83
2017-03-03 18:42:00,1012.80,73.0,28.3,18,2,319,1014.38,70.7,27.2,19,3.9,83
2017-03-03 18:47:00,1012.80,73.0,28.3,18,4,254,1014.58,70.7,27.2,19,3.9,83
2017-03-03 18:52:00,1012.80,73.0,28.3,18,5,306,1017.41,72.2,28.1,19,3.2,99
2017-03-03 18:57:00,1012.80,74.0,27.8,17,4,344,1017.41,72.2,28.1,19,3.2,99
2017-03-03 19:02:00,1012.70,74.0,27.8,17,4,269,1017.41,72.2,28.1,19,3.3,107
2017-03-03 19:08:00,1012.60,74.0,27.8,17,4,0,1017.41,72.2,28.1,19,3.3,107
2017-03-03 19:13:00,1012.60,74.0,27.8,17,3,360,1017.44,72.2,28.1,19,3.3,107
2017-03-03 19:18:00,1012.50,74.0,26.4,17,6,335,1017.42,72.2,28.1,19,3.3,107
2017-03-03 19:23:00,1012.40,74.0,27.8,17,8,298,1016.85,72.2,28.1,19,2.5,115
2017-03-03 19:28:00,1012.30,74.0,27.8,17,6,303,1016.81,72.2,28.1,19,3.3,107
2017-03-03 19:33:00,1012.00,74.0,27.8,17,4,340,1016.08,72.2,28.1,19,3.2,99
2017-03-03 19:38:00,1012.00,74.0,27.8,17,5,311,1014.53,72.2,28.1,19,3.2,99
2017-03-03 19:43:00,1011.90,74.0,27.8,17,6,317,1014.53,72.2,28.1,19,3.2,99
2017-03-03 19:48:00,1011.70,74.0,27.8,17,6,320,1014.56,72.2,28.1,19,3.2,99
2017-03-03 19:53:00,1011.60,74.0,27.8,17,6,341,1016.58,73.8,28.6,18,3.4,99
2017-03-03 19:58:00,1011.60,74.0,27.8,17,6,294,1016.02,73.8,28.6,18,3.5,124
2017-03-03 20:03:00,1011.50,74.0,27.8,17,6,320,1016.58,73.8,28.6,18,3.9,109
2017-03-03 20:08:00,1011.40,74.0,27.8,17,6,323,1016.59,73.8,28.6,18,3.9,109
2017-03-03 20:13:00,1011.30,74.0,27.8,17,7,322,1016.61,73.8,28.6,18,3.9,109
2017-03-03 20:18:00,1011.20,74.0,27.8,17,6,334,1016.59,73.8,28.6,18,3.9,109
2017-03-03 20:23:00,1011.20,74.0,27.8,17,6,321,1015.96,73.8,28.6,18,3.9,109
2017-03-03 20:28:00,1011.20,74.0,27.8,17,7,323,1015.96,73.8,28.6,18,3.9,109
2017-03-03 20:33:00,1011.00,74.0,27.8,17,6,335,1015.23,73.8,28.6,18,3.9,109
2017-03-03 20:38:00,1011.20,74.0,27.8,17,7,344,1013.81,73.8,28.6,18,3.6,86
2017-03-03 20:43:00,1011.10,74.0,29.1,19,6,298,1013.81,73.8,28.6,18,3.7,114
2017-03-03 20:48:00,1011.10,74.0,27.8,17,3,315,1013.83,73.8,28.6,18,4.0,110
2017-03-03 20:53:00,1011.20,74.0,27.8,17,5,322,1017.46,73.5,28.2,18,3.6,117
2017-03-03 20:58:00,1011.00,74.0,27.8,17,6,337,1016.98,73.5,28.2,18,3.2,100
2017-03-03 21:03:00,1011.00,74.0,27.8,17,6,318,1017.46,73.5,28.2,18,3.6,117
2017-03-03 21:08:00,1011.00,74.0,27.8,17,6,310,1017.45,73.5,28.2,18,3.6,117
2017-03-03 21:13:00,1011.00,74.0,27.8,17,6,335,1017.46,73.5,28.2,18,3.6,117
2017-03-03 21:18:00,1010.90,74.0,27.8,17,6,320,1016.91,73.5,28.2,18,3.6,117
2017-03-03 21:23:00,1011.00,74.0,27.8,17,6,295,1016.09,73.5,28.2,18,3.6,117
2017-03-03 21:28:00,1011.00,74.0,27.8,17,6,331,1016.09,73.5,28.2,18,3.6,117
2017-03-03 21:33:00,1010.80,74.0,27.8,17,7,325,1015.46,73.5,28.2,18,3.2,100
2017-03-03 21:38:00,1010.80,75.0,27.2,17,6,310,1014.68,73.5,28.2,18,3.9,121
2017-03-03 21:43:00,1010.80,75.0,28.6,18,6,339,1014.70,73.5,28.2,18,3.9,121
2017-03-03 21:48:00,1010.70,75.0,28.6,18,6,311,1013.33,73.5,28.2,18,3.9,121
2017-03-03 21:53:00,1010.60,76.0,28.0,16,5,300,1016.20,74.8,29.4,18,3.0,63
2017-03-03 21:58:00,1010.50,76.0,28.0,16,5,313,1015.43,74.8,29.4,18,3.0,63
2017-03-03 22:03:00,1010.30,76.0,29.4,18,6,292,1014.86,74.8,29.4,18,3.1,58
2017-03-03 22:08:00,1010.30,76.0,28.0,16,6,331,1014.18,74.8,29.4,18,3.1,58
2017-03-03 22:13:00,1010.20,75.0,27.2,17,6,344,1014.49,74.8,29.4,18,3.1,58
2017-03-03 22:18:00,1010.20,75.0,28.6,18,5,335,1014.49,74.8,29.4,18,3.1,58
2017-03-03 22:23:00,1010.20,75.0,28.6,18,5,322,1014.49,74.8,29.4,18,3.0,63
2017-03-03 22:28:00,1010.20,75.0,28.6,18,6,339,1014.49,74.8,29.4,18,3.0,63
2017-03-03 22:33:00,1010.20,75.0,28.6,18,6,294,1014.49,74.8,29.4,18,3.0,63
2017-03-03 22:38:00,1010.20,75.0,28.6,18,4,327,1014.49,74.8,29.4,18,3.0,63
2017-03-03 22:43:00,1010.10,75.0,28.6,18,4,340,1014.49,74.8,29.4,18,3.0,63
2017-03-03 22:48:00,1010.10,75.0,28.6,18,5,298,1012.82,74.8,29.4,18,3.0,63
2017-03-03 22:53:00,1010.10,75.0,28.6,18,4,287,1015.85,74.7,29.1,18,2.8,85
2017-03-03 22:58:00,1010.10,75.0,28.6,18,3,331,1016.56,74.7,29.1,18,2.8,85
2017-03-03 23:03:00,1010.10,75.0,27.2,17,4,292,1015.84,74.7,29.1,18,2.8,85
2017-03-03 23:08:00,1010.10,75.0,27.2,17,6,323,1016.57,74.7,29.1,18,2.8,85
2017-03-03 23:13:00,1010.10,75.0,28.6,18,5,309,1015.33,74.7,29.1,18,2.8,85
2017-03-03 23:18:00,1010.00,75.0,28.6,18,4,299,1015.33,74.7,29.1,18,2.8,85
2017-03-03 23:23:00,1010.10,75.0,28.6,18,2,321,1015.34,74.7,29.1,18,2.8,85
2017-03-03 23:28:00,1010.10,75.0,28.6,18,2,319,1014.81,74.7,29.1,18,2.8,85
2017-03-03 23:33:00,1010.00,75.0,28.6,18,4,323,1014.76,74.7,29.1,18,2.8,85
2017-03-03 23:38:00,1010.00,75.0,28.6,18,5,317,1014.76,74.7,29.1,18,2.8,85
2017-03-03 23:43:00,1010.00,75.0,28.6,18,5,294,1014.03,74.7,29.1,18,2.8,85
2017-03-03 23:48:00,1010.00,75.0,28.6,18,3,283,1012.61,74.7,29.1,18,2.8,85
2017-03-03 23:58:00,1010.10,75.0,28.6,18,3,284,,,,,,
2017-03-04 00:03:00,1010.10,75.0,28.6,18,4,317,1016.11,74.0,29.7,19,2.2,87
2017-03-04 00:08:00,1010.10,75.0,28.6,18,3,304,1015.54,74.0,29.7,19,2.2,87
2017-03-04 00:13:00,1010.00,75.0,28.6,18,2,329,1016.54,74.0,29.7,19,2.2,87
2017-03-04 00:18:00,1010.10,74.0,29.1,19,3,267,1016.58,74.0,29.7,19,2.2,87
2017-03-04 00:23:00,1010.10,74.0,29.1,19,2,257,1015.12,74.0,29.7,19,2.2,87
2017-03-04 00:28:00,1010.10,74.0,29.1,19,3,275,1015.43,74.0,29.7,19,2.2,87
2017-03-04 00:34:00,1010.10,74.0,29.1,19,4,263,1014.88,74.0,29.7,19,2.2,87
2017-03-04 00:39:00,1010.10,74.0,29.1,19,4,266,1014.21,74.0,29.7,19,2.2,87
2017-03-04 00:44:00,1010.10,73.0,29.6,19,4,259,1014.61,74.0,29.7,19,2.2,87
2017-03-04 00:49:00,1010.10,73.0,29.6,19,5,258,1012.91,74.0,29.7,19,2.2,87
2017-03-04 00:54:00,1010.10,73.0,29.6,19,5,251,1015.96,72.1,30.4,21,2.5,61
2017-03-04 00:59:00,1010.10,72.0,29.9,20,4,269,1015.98,72.1,30.4,21,2.5,61
2017-03-04 01:04:00,1010.10,72.0,28.7,19,4,269,1015.54,72.1,30.4,21,2.5,61
2017-03-04 01:09:00,1010.10,72.0,29.9,20,4,263,1016.09,72.1,30.4,21,2.5,61
2017-03-04 01:14:00,1010.20,72.0,29.9,20,4,272,1015.89,72.1,30.4,21,2.5,61
2017-03-04 01:19:00,1010.20,72.0,29.9,20,4,259,1015.89,72.1,30.4,21,2.5,61
2017-03-04 01:24:00,1010.20,71.0,29.1,21,4,269,1016.58,72.1,30.4,21,2.5,61
2017-03-04 01:29:00,1010.30,71.0,29.1,21,4,0,1015.88,72.1,30.4,21,2.5,61
2017-03-04 01:34:00,1010.30,71.0,29.1,21,3,360,1015.87,72.1,30.4,21,2.5,61
2017-03-04 01:39:00,1010.30,71.0,29.1,21,2,271,1015.89,72.1,30.4,21,2.5,61
2017-03-04 01:44:00,1010.20,71.0,29.1,21,2,273,1012.52,72.1,30.4,21,2.5,61
2017-03-04 01:49:00,1010.20,71.0,29.1,21,3,268,1012.62,72.1,30.4,21,2.5,61
2017-03-04 01:54:00,1010.20,70.0,29.4,21,4,214,1016.38,69.7,30.1,22,2.7,54
2017-03-04 01:59:00,1010.30,70.0,29.4,21,3,290,1015.99,69.7,30.1,22,2.7,54
2017-03-04 02:04:00,1010.30,70.0,29.4,21,2,278,1016.38,69.7,30.1,22,2.7,54
2017-03-04 02:09:00,1010.50,70.0,29.4,21,2,278,1014.84,69.7,30.1,22,2.7,54
2017-03-04 02:14:00,1010.60,69.0,29.7,23,3,263,1015.33,69.7,30.1,22,2.7,54
2017-03-04 02:19:00,1010.70,69.0,29.7,23,2,281,1013.77,69.7,30.1,22,2.7,54
2017-03-04 02:24:00,1010.80,69.0,29.7,23,2,291,1013.77,69.7,30.1,22,2.7,54
2017-03-04 02:29:00,1010.70,69.0,29.7,23,2,291,1014.13,69.7,30.1,22,2.7,54
2017-03-04 02:34:00,1010.90,69.0,29.7,23,2,331,1014.07,69.7,30.1,22,2.7,54
2017-03-04 02:39:00,1010.90,69.0,29.7,23,1,270,1014.07,69.7,30.1,22,2.7,54
2017-03-04 02:44:00,1011.00,69.0,29.7,23,2,292,1014.07,69.7,30.1,22,2.7,54
2017-03-04 02:49:00,1011.00,68.0,28.8,23,3,267,1014.07,69.7,30.1,22,2.7,54
2017-03-04 02:54:00,1011.00,68.0,28.8,23,3,360,1016.82,67.6,30.1,24,1.8,38
2017-03-04 02:59:00,1011.10,68.0,28.8,23,3,360,1016.82,67.6,30.1,24,1.8,38
2017-03-04 03:04:00,1011.10,68.0,28.8,23,4,0,1016.82,67.6,30.1,24,1.8,38
2017-03-04 03:09:00,1011.20,68.0,28.8,23,5,360,1016.94,67.6,30.1,24,1.8,38
2017-03-04 03:15:00,1011.20,68.0,28.8,23,3,360,1016.98,67.6,30.1,24,1.8,38
2017-03-04 03:19:00,1011.30,68.0,28.8,23,1,360,1016.98,67.6,30.1,24,1.8,38
2017-03-04 03:24:00,1011.30,68.0,29.9,24,1,360,1016.80,67.6,30.1,24,1.8,38
2017-03-04 03:29:00,1011.30,68.0,29.9,24,0,360,1016.58,67.6,30.1,24,1.8,38
2017-03-04 03:34:00,1011.40,67.0,29.0,24,0,360,1014.48,67.6,30.1,24,1.8,38
2017-03-04 03:40:00,1011.40,67.0,29.0,24,0,360,1014.51,67.6,30.1,24,1.8,38
2017-03-04 03:44:00,1011.50,67.0,29.0,24,0,360,1014.51,67.6,30.1,24,1.8,38
2017-03-04 03:50:00,1011.50,67.0,30.0,25,0,360,1014.47,67.6,30.1,24,1.8,38
2017-03-04 03:55:00,1011.40,67.0,30.0,25,0,360,1016.94,67.3,29.6,24,1.5,52
2017-03-04 04:00:00,1011.40,67.0,30.0,25,0,360,1017.56,67.3,29.6,24,1.5,52
2017-03-04 04:05:00,1011.40,67.0,30.0,25,0,360,1017.56,67.3,29.6,24,1.5,52
2017-03-04 04:10:00,1011.40,67.0,30.0,25,0,360,1017.56,67.3,29.6,24,1.5,52
2017-03-04 04:15:00,1011.40,67.0,30.0,25,0,360,1016.94,67.3,29.6,24,1.5,52
2017-03-04 04:20:00,1011.50,67.0,30.0,25,0,360,1016.52,67.3,29.6,24,1.5,52
2017-03-04 04:25:00,1011.50,67.0,30.0,25,0,360,1016.52,67.3,29.6,24,1.5,52
2017-03-04 04:30:00,1011.50,67.0,30.0,25,0,360,1016.93,67.3,29.6,24,1.5,52
2017-03-04 04:35:00,1011.70,66.0,29.2,25,0,360,1016.92,67.3,29.7,24,1.5,52
2017-03-04 04:40:00,1011.60,66.0,29.2,25,0,360,1015.94,67.3,29.7,24,1.5,52
2017-03-04 04:46:00,1011.70,66.0,29.2,25,1,360,1014.11,67.3,29.7,24,1.5,52
2017-03-04 04:51:00,1011.70,66.0,29.2,25,0,360,1017.49,66.0,29.7,25,1.2,65
2017-03-04 04:56:00,1011.70,66.0,29.2,25,0,360,1017.50,66.0,29.7,25,1.2,65
2017-03-04 05:01:00,1011.90,66.0,29.2,25,0,360,1017.87,66.0,29.7,25,1.2,65
2017-03-04 05:06:00,1011.90,66.0,29.2,25,0,360,1017.88,66.0,29.7,25,1.2,65
2017-03-04 05:11:00,1011.90,66.0,30.1,25,0,360,1017.87,66.0,29.7,25,1.2,65
2017-03-04 05:16:00,1011.90,66.0,30.1,25,1,360,1017.45,66.0,29.7,25,1.2,65
2017-03-04 05:21:00,1011.90,66.0,30.1,25,1,360,1017.50,66.0,29.7,25,1.2,65
2017-03-04 05:26:00,1011.90,66.0,30.1,25,0,360,1016.90,66.0,29.7,25,1.2,65
2017-03-04 05:31:00,1011.90,66.0,30.1,25,0,360,1017.20,66.0,29.7,25,1.2,65
2017-03-04 05:36:00,1011.90,66.0,30.1,25,0,360,1017.01,66.0,29.7,25,1.2,65
2017-03-04 05:41:00,1011.90,66.0,30.1,25,0,360,1014.41,66.0,29.7,25,1.2,65
2017-03-04 05:46:00,1012.00,65.0,29.3,26,1,360,1014.40,66.0,29.7,25,1.2,65
2017-03-04 05:51:00,1012.00,65.0,29.3,26,1,360,1017.58,64.4,29.9,27,0.9,70
2017-03-04 05:56:00,1011.90,65.0,29.3,26,1,360,1017.58,64.4,29.9,27,0.9,70
2017-03-04 06:01:00,1011.90,66.0,29.2,25,2,360,1017.58,64.4,29.9,27,0.9,70
2017-03-04 06:06:00,1011.90,66.0,29.2,25,2,360,1016.78,64.4,29.9,27,0.9,70
2017-03-04 06:11:00,1012.00,66.0,29.2,25,3,360,1017.25,64.4,29.9,27,0.9,70
2017-03-04 06:16:00,1012.00,66.0,29.2,25,2,360,1016.74,64.4,29.9,27,0.9,70
2017-03-04 06:21:00,1012.00,66.0,29.2,25,1,360,1016.74,64.4,29.9,27,0.9,70
2017-03-04 06:26:00,1012.00,66.0,30.1,25,0,293,1016.16,64.4,29.9,27,0.9,70
2017-03-04 06:31:00,1012.00,65.0,29.3,26,0,290,1016.16,64.4,29.9,27,0.9,70
2017-03-04 06:36:00,1012.10,65.0,29.3,26,0,290,1016.16,64.4,29.9,27,0.9,70
2017-03-04 06:41:00,1012.00,65.0,29.3,26,0,325,1014.27,64.4,29.9,27,0.9,70
2017-03-04 06:46:00,1012.10,65.0,30.2,27,0,300,1014.26,64.4,29.9,27,0.9,70
2017-03-04 06:51:00,1012.00,64.0,29.4,26,0,300,1016.07,62.3,30.0,29,0.9,57
2017-03-04 06:56:00,1012.10,64.0,29.4,26,0,300,1016.07,62.3,30.0,29,0.9,57
2017-03-04 07:01:00,1012.10,64.0,29.4,26,0,300,1016.07,62.3,30.0,29,0.9,57
2017-03-04 07:06:00,1012.10,64.0,30.2,27,0,300,1016.08,62.3,30.0,29,0.9,57
2017-03-04 07:12:00,1012.20,63.0,30.2,28,0,300,1016.08,62.3,30.0,29,0.9,57
2017-03-04 07:17:00,1012.20,62.0,29.4,28,0,300,1016.08,62.3,30.0,29,0.9,57
2017-03-04 07:22:00,1012.20,62.0,30.2,29,0,300,1016.08,62.3,30.0,29,0.9,57
2017-03-04 07:27:00,1012.20,62.0,30.2,29,0,300,1016.08,62.3,30.0,29,0.9,57
2017-03-04 07:32:00,1012.30,62.0,30.2,29,0,300,1016.08,62.3,30.0,29,0.9,57
2017-03-04 07:37:00,1012.20,62.0,30.2,29,1,300,1016.08,62.3,30.0,29,0.9,57
2017-03-04 07:42:00,1012.30,62.0,30.2,29,1,300,1016.08,62.3,30.0,29,0.9,57
2017-03-04 07:47:00,1012.30,62.0,29.4,28,1,300,1014.16,62.3,30.0,29,0.9,57
2017-03-04 07:52:00,1012.40,62.0,29.4,28,0,300,1017.01,60.1,30.2,32,0.6,84
2017-03-04 07:57:00,1012.30,62.0,29.4,28,1,327,1016.66,60.1,30.2,32,0.6,84
2017-03-04 08:02:00,1012.20,62.0,29.4,28,2,317,1016.71,60.1,30.2,32,0.6,84
2017-03-04 08:07:00,1012.20,62.0,29.4,28,2,319,1016.57,60.1,30.2,32,0.6,84
2017-03-04 08:12:00,1012.20,62.0,29.4,28,1,319,1015.99,60.1,30.2,32,0.6,84
2017-03-04 08:17:00,1012.10,62.0,29.4,28,2,320,1015.99,60.1,30.2,32,0.6,84
2017-03-04 08:22:00,1012.00,62.0,29.4,28,3,315,1015.99,60.1,30.2,32,0.6,84
2017-03-04 08:27:00,1012.00,62.0,29.4,28,3,323,1015.99,60.1,30.2,32,0.6,84
2017-03-04 08:32:00,1012.10,61.0,28.5,29,3,323,1015.99,60.1,30.2,32,0.6,84
2017-03-04 08:37:00,1012.10,61.0,28.5,29,3,323,1015.99,60.1,30.2,32,0.6,84
2017-03-04 08:42:00,1012.00,61.0,29.4,30,2,323,1014.07,60.1,30.2,32,0.6,84
2017-03-04 08:47:00,1012.10,61.0,29.4,30,2,323,1014.07,60.1,30.2,32,0.6,84
2017-03-04 08:53:00,1012.00,61.0,29.4,30,2,323,1017.41,58.3,30.3,34,0.8,51
2017-03-04 08:58:00,1012.10,61.0,29.4,30,2,323,1017.41,58.4,30.3,34,0.8,51
2017-03-04 09:03:00,1012.10,60.0,28.5,29,1,329,1017.43,58.4,30.3,34,0.8,51
2017-03-04 09:08:00,1012.10,60.0,28.5,29,2,325,1017.06,58.4,30.3,34,0.8,51
2017-03-04 09:13:00,1012.10,60.0,29.3,30,2,328,1016.53,58.4,30.3,34,0.8,51
2017-03-04 09:18:00,1012.10,60.0,29.3,30,2,326,1015.92,58.4,30.3,34,0.8,51
2017-03-04 09:23:00,1012.10,60.0,29.3,30,2,325,1015.92,58.4,30.3,34,0.8,51
